:START_ID(User),:END_ID(Review),:TYPE
OLTqFcJnHm5f9SOJyA_Meg,y31yFr4h0icch1Z6Opae1w,HAS_WROTES
KBrYmkY6Yg3A5tuY-QGMGw,t_e5fN7T1E_3Hi3Hk0mE-A,HAS_WROTES
NO-jEJPK2u3SzQE7iZTPAA,23lr0Vy-ArmAf46UxC2ziw,HAS_WROTES
FgMkYedIpiTjcv-loZITEA,QdnM1yi0b9NqzG0xpem6Lg,HAS_WROTES
XYebnhvfAEiWmsuYSVdJgA,mCF3fBjoyljcPBdt0HrYxw,HAS_WROTES
imxoU8KF0Adr9LJMdUOlpA,DgDd7xLAt8b2kIOovMYOLw,HAS_WROTES
qHNUaRc4qC3h2xOKBppjWQ,xwG6pxmCSmg0Joko7AI7_Q,HAS_WROTES
kMkNCagszcZu7bGhvlhdPw,71YdEdjmXVji4Sfgp44PaQ,HAS_WROTES
XM1w5QmpNoVzwkGWzK5CMg,1aSXgnqkiykGfzSy2mFDUA,HAS_WROTES
AQ0Yb2KK-cnSyf3oc7vo0w,TITaWjCS-3iFFC2VEfYxxQ,HAS_WROTES
JeSowNYpI2m4BXeIeJrehQ,o3ONeyNF_hRqVw8lD-ZpPg,HAS_WROTES
rdJwDpYU2YYVBOHbdjWnqQ,M4kqApA6aOE1EXCC5U_FIQ,HAS_WROTES
sxUwgPqLRQfFma0XnIjaPQ,SOiCi3HVQXgs5BWkkrHPvA,HAS_WROTES
UGqjuJTxr3TatvcBnFR5yA,m6V8N4HBPPqwsBiEqQqkTw,HAS_WROTES
PDjIq_nmePoT4VaJxeOg3g,9WoWu8SexduixKtdwN9nxQ,HAS_WROTES
-mPCl1O6acuVqayKNVT-ow,PHKTgvwXttEF0BwymCKq5A,HAS_WROTES
dvV2OzmY8omw4IqBwu56DA,OXNBu5DjnhntZXUEQvq_3A,HAS_WROTES
WlFu4KRSUnRBX0GIygXQGQ,7ri_0PyuFu6A0lzNwkeWXA,HAS_WROTES
FWluTtPmCfLbwneNlbUCig,9NZ0r7k5tkzD24V4kRQmVQ,HAS_WROTES
-ElPzqOgSbhhY5tOzP05_A,a_Foiah5FPIvE8QoEXCxfg,HAS_WROTES
-Yk7xnTypCQjBxnmQwERvA,s-bSP6dotxD9KLZvUpwUrQ,HAS_WROTES
MijecM8EVL8KbL0Q5ujucg,6UeBqdUPGz9QYDUJmi9dsA,HAS_WROTES
H1SHlMZS4w8JqMeLnMZ6dg,dOZArbaeXjOApCxz6nEqWQ,HAS_WROTES
Mwn7geFh0MExu737doVXzw,Yzp-K4tK9x2bEOu5bMfJ-w,HAS_WROTES
LCLJ8EDS1HYjwInUq-zeIA,iRWuIDiq0whCDtE_xS454Q,HAS_WROTES
3H1P83Jxi3_XYiHEJLj_dw,vnZwYsmELZ--xN-qek5kwA,HAS_WROTES
_DWJPum_UQ1n4l9Th0o81Q,Fi4vkWOfuIs24wqOwJU1tg,HAS_WROTES
7b8FZopM-847eNOM5co2Kw,v4EsUvwTcUnnvB6NfeNiew,HAS_WROTES
l-E1Bt7UNaBtmCyIzq-I7A,_i9LqVymoITPRwUqlv7OjQ,HAS_WROTES
FL_B39fI2JhoPtfOJ73Oug,aJqV5cCG1jr9wCNLQUIIsg,HAS_WROTES
Ajrt7sGqKjydt_i0G8wKBQ,aB2K7AxoVh6yQHrfisiXRg,HAS_WROTES
qHNUaRc4qC3h2xOKBppjWQ,KfZBiuzQvA22GwmXY8pM8A,HAS_WROTES
6jOUu37HjrlZMpx3BfyVQQ,A3yOr3SEogaCownNgCymoA,HAS_WROTES
A4FPnR45Q2MgXY_1vBmbIg,usuj3tYpUm11T9pwaj6AIg,HAS_WROTES
F1wEcEGJY1cMC6KaUrsysg,NPA1N2-d3JwPuR1cUhLokg,HAS_WROTES
hYaRNmn7pTI5uWDju29OyA,_BRA7Sny2uGX8KKUB7FeEA,HAS_WROTES
IBO22g3UAEAOZm-10KZDtg,D_uxNiNZ0x4FUQCWaQ__zA,HAS_WROTES
4yRTDac-iAPTTVyy1DRKzg,kq6XYXUmGS_OY0C1p4L-Lw,HAS_WROTES
FWluTtPmCfLbwneNlbUCig,GpYvTJtkUjFIsgGo2Ti7DA,HAS_WROTES
_uHxY_O38D9FS5uBJxSQFg,1XZsEkfDnB0aKfFTvzaMZQ,HAS_WROTES
iDAZZ-cxNGGGP1VHwqB-Ag,iD3nb3FKgP1icwtQhYPb5w,HAS_WROTES
8TQ4QWrbS6nKvQAjvQMbug,m13hfFBesTiJkz-Z9TD8Iw,HAS_WROTES
y1YGZ-5aObKofnwpujD5Eg,LaVbiE6x5knkCSZQ7ovmbA,HAS_WROTES
87IdlZi-cKadSFBjP0ibTg,M4XqoThu3TR37-MTDULzHg,HAS_WROTES
HfjOWCJyRsUCSGBKkmudgw,uBeJR6gAv-QKKVeGKNpY5Q,HAS_WROTES
GjiZ1hhexXrTtExxTyudgg,dpD3m9jfmzE9f3WLaDfpxw,HAS_WROTES
0vrPP5QW3V84Qc9zlKxV7g,g4zFKanUz5X3-3-FZeco3g,HAS_WROTES
YxmSU75LkfspCF2gkUCH8g,HZ-tgmtnFpgGTdqwb9to5A,HAS_WROTES
NFegJraKv3rK0HEyVBuyPw,sdEwQ_PH2mEvYDF91BxcuA,HAS_WROTES
e7_sq1IOQSd0ZFaF5zLEzQ,h6Zyj9MqEU3ZpzJXhEwXIQ,HAS_WROTES
f6n8x2_i5mTSGOt9U6vq2w,6bjm88UGZNB_RCVkbOHIUw,HAS_WROTES
T3pWvZ9uKnOQIsOPcQ5yzw,Jtr1bVnW5HE5C2y1PLhLfg,HAS_WROTES
-sGssVKTKoIwJob01efocg,Dw-JY-C9aI0xoxGY2PyVqg,HAS_WROTES
JgGbOuiaC1J5cjodY1LoIA,_wPEfmIZo1oG2LVFR1pYQg,HAS_WROTES
JmFZjWox_BONHU3F9q539Q,rn9gVpufTU-huMCkFB3a2g,HAS_WROTES
DDC2omRZan84e7YbcVFA0g,qU1co8tpQhJeSnGqVXHQmw,HAS_WROTES
xJv23Vdd5eZO8I9kCC7kiQ,AAS1FVtMGY2bohTo4xIIig,HAS_WROTES
MFPjddu0OExu45El9METIA,-Dyp3cjM7IuZavTPs1Nupw,HAS_WROTES
ksg167hKZcWBiPP1F8DtRw,fLU0MTl0ktd6Cx5OjoThXw,HAS_WROTES
uzwDtZsIHhxRp4xxyaF56g,_TTlRf-kxdpAsr_AAthKpQ,HAS_WROTES
ep2x53J_z-AptBwtWo6mRg,s7ctTtL5DeoojUGL5eo0KA,HAS_WROTES
4Q-8-OC0L2rcgpPk4Lu_Bw,QoesRT1x3qOyk5o6x9BMoQ,HAS_WROTES
MJ8PJB_zND3IPSvW7X2bow,cNcCaK4UrKJh1g9TBVoUeQ,HAS_WROTES
QaGquSCzobKDtACdX9s1CQ,eae-9poL2Cvjgc7CCFfoqw,HAS_WROTES
wE8u_DDgU9RmF07y_bYa6g,u279WfYRdz4b5dJMXtMwBg,HAS_WROTES
n2UpKhkU2N-66a1QQzrjYw,GqnO7lVyCdlMZEwG_EDMng,HAS_WROTES
Bc26Vyqxnaef4TlteKMk-g,ZUpJPTtaWFIkqQ3ZGAa5CA,HAS_WROTES
t2yHncg8oNBgMBHIhv9d4Q,_e0UMz4phGUNZbCbjZdlYg,HAS_WROTES
mqsLgb5JboVb2WhTMLIeXw,G9IypAY3hnLJ_PZxOAQY2Q,HAS_WROTES
M5d9C6vEnuR07WSZwndmZw,FHk0PugHntE70tVnH4kJew,HAS_WROTES
T5x3-fkkNdzv8JOUHse34g,vcduCZ6OhQVMyEZSXxLInQ,HAS_WROTES
95XtGNJ9nPWt2whad5Rrgw,TPSqlQ45KVVnfwxR5cexYg,HAS_WROTES
OG1plHx9jfsrojJ7qrN5TA,0h2iEDbkW79QlLGtP_rDqA,HAS_WROTES
RTQ9HEPfrUrtwSDtzY1cKg,Vlwp5ZbHBsDClwyHKkpn2w,HAS_WROTES
Y751j9oO1b8Jno53LkwEmA,dYkHCG4a_3rYl96fu-y-3w,HAS_WROTES
5UO8vVyjhs31zoRmf_MV4Q,Lfd8So3rSimvl0dMXNt20w,HAS_WROTES
eopmkPjbMQz9uh1hnZ8nhA,JWgm0v0AxZMVdj8DhQ2G0A,HAS_WROTES
vXnHoxYHMJJCNn9fH6bWqg,jAYkfesD1AsA5CWGXw_Frg,HAS_WROTES
B5yM_8rlHHt8nw0kJaOv8w,QOL9bEonvJyDPcVKmVw92w,HAS_WROTES
3sSbsLvF0gGfl_FU4AZgNw,4X7_eeaLx1vTkuYPcPX2uA,HAS_WROTES
8MdLRHSKok2RzD2PkeXCOQ,JQC3-2qSAwFU0rBxxztN9g,HAS_WROTES
-ksSJpM4KMNf7nmCv-tsXQ,bN1nk4QVN5SBVVaUppA-Tg,HAS_WROTES
FNrSTLm2aCFCEx0bQs21Ew,9e7ZzS6Jx_LU17W7tPCpvw,HAS_WROTES
Mf7pyjsR4qwtbAivKMN17Q,-LUPRYdZ_vr7jxD4FJ28ew,HAS_WROTES
UUF3QL-hIfhHkaz8cPhOOA,p3R-mx8MTnlTodRQk4lnWQ,HAS_WROTES
FWluTtPmCfLbwneNlbUCig,rYfHeuIBGx8h3sW86egJUA,HAS_WROTES
gtGdQGd_t7lck3kBQNB2Rg,jybYBb0-2sJ9dtYN6csjqg,HAS_WROTES
WOm_nNnhhUyUtjWIIeG43A,XTYSRuVsv6lXlnCVglxMmw,HAS_WROTES
Cq9-fEk1ubC3qQp-fY-h1g,c13NThLvD8Puoz4Z5O688A,HAS_WROTES
njCkn9sqBlz_SATYdLB2mQ,nu29VWea3rNVE_YLmdL2QA,HAS_WROTES
524wtrjh53BANCWjf_65UQ,oFfziSEdUU93QsJqBufLjQ,HAS_WROTES
JjZdxSYJaHiUTaTjVeVS1Q,76i582BsD4oSyCFag4runQ,HAS_WROTES
-7ZqHjgt8XuMtuinHTae0A,fxfFw7X2g5b6x3ezE8C0_Q,HAS_WROTES
qYWV-MlvFAOI-ZvTINTYcw,vSL18fvwmIYyUogdXBUGHg,HAS_WROTES
Q6XWRxT2CeCkovLcoBKlWQ,ceQSfzq_dpRXh_3V1GkTZg,HAS_WROTES
gRuOFdH5pay_d1hr4Xvvsw,Xd2LkfLK-mC-xbjZyb51Yw,HAS_WROTES
Am11LoY7I3SRXBU3-MGNQA,r3Iy9B8pWmJ35TPAf6bARg,HAS_WROTES
bUN-sLR8fN7jKuhXoa0mvw,shg-SVnYfgMoQViZ4iDjBA,HAS_WROTES
GJwsDAkMtWoyOEw_6jSOHw,U94NbTiJDp8JEWXOuo7UTg,HAS_WROTES
R6zG-oKfZntFcI7NWjIvcw,slO_DXQyQcLsWT-ErH9pBg,HAS_WROTES
qVrBO1OZjA4vvkXFNfYtwA,wo2FBCnDiOcvmbFYpQgwvg,HAS_WROTES
J277bXW5un0Aw-xV0dm3bw,476KWLAjFgrJ6TKeSEqiDA,HAS_WROTES
GvBxxLBf353L1-E5CrUNSA,C2S0meufqtNBiJJZK2F3aA,HAS_WROTES
7Jqc43Ff8kqO4tsQe76O_g,TNy6G1uYXYr22ncXiN6Lmg,HAS_WROTES
QHuusSUHnn8NuV4sAyMqgg,aOwBHH6evu6u3os6YvDPSg,HAS_WROTES
mGqDyLCarIUZTmYgD4_aCg,TfNbX3GDGdrq_wguwiUpwA,HAS_WROTES
XAkWKGqVRoq78VURAqdsZg,q6rhFesoKQOlZ-qT1v45ag,HAS_WROTES
aPZB0gs7-ran56iSs3-5mA,-oXCbW_fGTvxRXxqP_gs7Q,HAS_WROTES
aiXtdz1R6HE_49xiCXZosw,J5iAvMk0Ml15CPzwsZoEvg,HAS_WROTES
TuoOean2jgxevuML6i75Sw,O9Tdn9sOluQu91kAE6q8Qg,HAS_WROTES
Dy-VyxVZleJmFsgXnkbrQg,eI5HL5ibLwOTLRp5ZWkS5w,HAS_WROTES
LCWZTuyd0QX80G9KuJcQcw,VdGN7eq19TNhL2sWiPLEKw,HAS_WROTES
GC3n-9uanRwCTLLnq0rHSg,2z9lH0pe-RPZWXihfI2p1w,HAS_WROTES
iDc5OjNguHRkedTf7Dm2Bw,1uG_X8E6wRgMTbavdNq1XA,HAS_WROTES
8IhlfdOCJX5XxaXBXdpHuA,TXyvbeMks4q-G2dFXWd8vw,HAS_WROTES
ZJF0_0NvbZZxJOBE411KFA,qW8O0CCrJ82KwU7FqKO6Zg,HAS_WROTES
faVvS2tT4BFTmOzDkUdJIA,9m8JNHDcW41IhYKcQ1_NEQ,HAS_WROTES
IxSEFw5AlHqNCbueWkRxKQ,-eeim_K37mXmt3l6y0j-GQ,HAS_WROTES
eopmkPjbMQz9uh1hnZ8nhA,T1oWIerdgpe6-6AJFzePYg,HAS_WROTES
8F0fp0UPnu7bBH_5B-nt8A,PcM64Og33PVCKI4yLlEv8w,HAS_WROTES
VGtpJTsM8H6G1-HucrsVuA,LW87QRZ-jkoY2z-U_zDC6g,HAS_WROTES
9svW7EJIC8WYyJD1NcZF9w,BnNoEMzo-ZUh2dpzeDKC0g,HAS_WROTES
3_pE4kMHpk-JGi-Z2x06Yg,du2vNAgduPtNbqyccx-QLA,HAS_WROTES
wiIfZ8T2JdsRb8OKmdQj0Q,gFRtAZ5rWsLLmcD9ptPrvQ,HAS_WROTES
dGXa5xP97H2ENhChsB4ctg,1Mps7R3UyVKfEhb5kMpULA,HAS_WROTES
uU6WoM-_QCb6pd2WnhkCrg,Pn7QV3iaIPkMPP9Mz4Jmqg,HAS_WROTES
Qwbv8sWWT0u3PJVC1H-Q4A,s_tRV6MU8ms33yFAqjnwgQ,HAS_WROTES
RqgOD4--lA6x00jXRJdb0g,WPN7_2_wWoODHz5dtTtFpg,HAS_WROTES
xD5A6asknq7ljEKZeiIoSw,BO-1Wd0UD3D_F5D76fGjXQ,HAS_WROTES
z9rIIkAKu9d8Govi786jug,_1ani_mslpihLYON5v_66w,HAS_WROTES
upGa-zD-bsz6x7aUkwEfoQ,EuldotilzQ14ANY4ZOuQgQ,HAS_WROTES
_VBCe3xkluurZJI37IdKoA,cUjHpRgLwVTx-sqBQUOM2w,HAS_WROTES
gNL53ZcKfSaLI-oB9CUU0w,XNmHI9axvsNlhCiWQU7vow,HAS_WROTES
kFEKXAoHBTQJ8IV-48nRMw,IrjuitGaQ1qK4Zv3dZ6HGQ,HAS_WROTES
3c3uj4KIExrxmbSLOkzLWg,yDEiySI9axVu0_-rLU-bgA,HAS_WROTES
9iSCNpTBmMKnv0yY4ovWDg,TOqdhp27N96734NQTq6hoQ,HAS_WROTES
eburTb7Xf-M03sXRoyicdQ,ipnKHfa_FXRA0wRNEVAwLw,HAS_WROTES
5YP-hZ8zkPShLi379HCq8A,eExq28iCx-SdLIchs9noKw,HAS_WROTES
efGJAQ7_uIYfqK5CwG7vEg,BD1Ses35SwxAyimMPk2dWA,HAS_WROTES
x7Udi-S2f8ASc2SwD76-Yg,FgFIW6BR4kacH_TlxLRgSA,HAS_WROTES
Jdw8MDRrfH-00K6MvP1qqw,M30Uzym1aLr5yOqxDoUPDQ,HAS_WROTES
Cm9cyuvCfz62Em3uN2Q85w,kgFmbBttm8IUk8oMBztl_Q,HAS_WROTES
70mlFCi-NF3iCDxx6u5HkQ,8kUmiNKPswKkoYgCy1oklA,HAS_WROTES
F-Ca9Dy9PEHjcEkAajcvxQ,qsVvZbRF3Ac85boc8MPkmg,HAS_WROTES
93jl4pbbNCJFXFL6pyhmaQ,vn7CilGWRuCiFZnb2xDWrA,HAS_WROTES
O7rwhxQZrGX3NlHDcE1GtQ,zgtOm_oCJIDpdYYSnGC9Cw,HAS_WROTES
o3f54GiFuqNFsHR0Qj9RPw,Kae24DZ4l_IKQBnP3xqCXw,HAS_WROTES
yPxfzFcfwxdPzYxfbAcphw,a9Ja7eKl3KFIlN05R-YTtg,HAS_WROTES
OnVXKFpyaGiHDTu_J5pdvw,KVzM4tWDmEuY_FfKgtBNSw,HAS_WROTES
SMKtHmMNVhHdmsCD_qwD2Q,gFQdWh3KKZ9CrO-HQjJvAA,HAS_WROTES
aehFkpApgyeGTOETk9NmNQ,iPYlSaDEaeF-zko6rM6h1A,HAS_WROTES
NGGd_11d2RXR8wTurenLgg,jiuMW8jyeDrJCB6xdYqUgQ,HAS_WROTES
eh-U66G5Bbo2tLww2DmD8g,tw5-2cIw6TTGUei05TYRww,HAS_WROTES
98kPAVNp8d_a0Yd-ALtLbA,V6vOQ9WRd_Pcpd0ESMG3eQ,HAS_WROTES
8hI9OgpazJn3TqgG5929_Q,qD7OmyQ8nroanUKBd38zjA,HAS_WROTES
9sJsOXWuUC1n-LkOeYLd_w,rgCVt8rFx17hM0vrKFlNXw,HAS_WROTES
mEWTMliSCLdvxdD_NZK2Qg,j6PnmTPwnTVsWfNCsAfe6w,HAS_WROTES
kyiTnxR9oqcWPiU3JnYHUQ,p5TryLJc0MrsLTZTpayjfA,HAS_WROTES
4Q-8-OC0L2rcgpPk4Lu_Bw,HMTBvezvhpapjGnJLoGh2w,HAS_WROTES
rrtaNwaQ-FVpgyagU6dKcg,wV3HtFAD6KexYlKsZlOkPA,HAS_WROTES
qEQob9pzNanp9BZbCiUUwQ,Gr1jzoH9ofR9XIwVyoWL6Q,HAS_WROTES
95XtGNJ9nPWt2whad5Rrgw,O3AldtwqAbaYaFeRGwZ1ZQ,HAS_WROTES
qHNUaRc4qC3h2xOKBppjWQ,s44eouPjhHBx6_bcj2IsBg,HAS_WROTES
CoT2VXuqKbBb3e3cUINXTQ,xPMSKvb8ooCHB4yf0uS7RA,HAS_WROTES
1vh3MGM67d8HG2ZrkQfOXQ,plMpQgVezSYDsAfcy1QPjQ,HAS_WROTES
GnNGXNm_hC8i6uglcP2Dfg,l-I9CVp4HZa2PMInmCjsFw,HAS_WROTES
fXFLZ4c6ZjSHQHyusiLg_A,ltaTTw7Q7z8-h0ASahgmBA,HAS_WROTES
fo8ypSyf79nvS3vEQzVhRQ,VaRu_51w8-P8N9GfyNz6vw,HAS_WROTES
v6aP-46hvXmIYhDEx7zuBw,hiVmR92YmNmx9Zmii_oS9g,HAS_WROTES
JYpFAdMWDhwo6bQptgf5AA,qxULNXjQsX1nZqcgl7kMDQ,HAS_WROTES
Pf0P6-Cj1ovqrz7kgYBsqQ,GKw6yvPGf8WPctzGkLqOFw,HAS_WROTES
EAduqdERK4Y-NjyKHrls1A,E0mWdBHmrwuQhmsf4qZrYw,HAS_WROTES
NDMtIzRFt87VeZgYye6pwg,EylLXneIMSd7slI2V6CEew,HAS_WROTES
mopaMjFds8BJJM2IJKMNrg,HB5mbz0xJvlkYn5-aWSQ1w,HAS_WROTES
w0K0uB3LTM2h-QHt9kT6zQ,4g1kW4mgtApvO-y9eMYKUA,HAS_WROTES
26ij8ZY8kmYnVhIZMI7F1g,n-4OiUcf2hVwpDYIOLICYg,HAS_WROTES
Sxar63y7w3LCo3XJImTbcw,ZSGdOqiO2MnZ5wr_kioj3Q,HAS_WROTES
Ln3MzAeVl8lQJ8p6eKMYGg,6SpR2neB7Q-z3ZWX3KeZKg,HAS_WROTES
kqhR7c4ZhWhnkhXNHlt6tA,qOgzsWqSmxro7aA7nWcs0Q,HAS_WROTES
Q6XWRxT2CeCkovLcoBKlWQ,bebIDwkENlASU9GcPPdW1w,HAS_WROTES
r3lintfXppq9PxBilK_Q9w,aLlSsRonAr1nuOIxXQRhmw,HAS_WROTES
E9wcqmUfy18NfenKKJKVrg,l6ugfQdln9qzzhIaHY_yzQ,HAS_WROTES
lzAW2hPy67tfWg7CHWgZcg,ifJcjq-5AYmEsvfZAjqQYw,HAS_WROTES
Kz51YrQDswLIwjyb8egk1w,slvtUsYyh9hFXxpyme8xnA,HAS_WROTES
E6-2TIuwxO1hRkjuojh_bw,KoYFNmZYo3AgBD5uAtPJkQ,HAS_WROTES
upZWWNYOrlsnWJxxV6YSvw,y3RCGbxfRz7yMa16Dezw3g,HAS_WROTES
cFaHx-FkCnzdfF8BccukIg,u-Mmt9OWHlmR4jIhp2IO0w,HAS_WROTES
3_cM7W92K2-rgAsZv7wfzQ,8Vmu8Y_irBXcWhNETfLaTA,HAS_WROTES
wVFIUWBjLIDY6EgZmaGcRw,N0SOE2hdgDARWKd26fq_8g,HAS_WROTES
2FVUdCfyZPeuayK6CS7kiw,liuRaKMW-7g2e2M-rgI4-w,HAS_WROTES
nqSZLYjTgHacgF8BFHirRA,AiV7-cf_3QrbmSQDPrMHLg,HAS_WROTES
TojqtCzMM8lvzN4fBLLXfQ,-uwZ5dFsSd8Pc9-8C2vyIw,HAS_WROTES
-HT82Bbl7YVbINtvP8fH5g,9FNplC2M4ygKnCZ8twHHpA,HAS_WROTES
gj2ke9cLZ0L2WcBNpk0seg,p7CZa3cBq5tjLPU3yWoo3A,HAS_WROTES
4T-gEYb76LMF8jiIhENvEg,7cFj8tQh7-AO0_R10xHt6g,HAS_WROTES
J_vywBDHyUTj2eD_3M1Zrg,waN5G7m1_SYtlIlfXKxCSQ,HAS_WROTES
rGpF7JcQAAdGPzq4cjcyOw,lADuPXB87PpfPkk1YeGynw,HAS_WROTES
LpAZRF0zjSGZ3CZgUOJiAQ,L9NaJFlb9KFUnpEE3Xm8jw,HAS_WROTES
Yb0sMzRsQQlSun5mUsFgfg,cudoqfZf_Et8xJTMazdJeg,HAS_WROTES
Xb7jje9n1yak8Ur5Y12Z-Q,QHhlw78TxzVWv_oXjwon4Q,HAS_WROTES
yw5us3ekTUb3gpKSguGyMg,4SeOAotT5j2ssqZO7KzJHw,HAS_WROTES
fHelh48TuEDOT7GIrVHiiA,3G7sdYpeGMpqQ-Rik-q-tA,HAS_WROTES
Xe4mAgycw05Fhlepoy9Z0A,S9E3diaazYIjSdhv7e0pCw,HAS_WROTES
RLZsXgsPtthamZkCX-LjoA,-EvJVaikF2M_KNkkZl83jg,HAS_WROTES
wr_Zp11N6WJWVX1ki_OwTA,0FTZlufJBMQnxulnuDG9dg,HAS_WROTES
J3_z0gN8Im2SpcCczZgsqw,YJb7XS5RVpLY5ltPqzGYgg,HAS_WROTES
Kd43fDEYWG0PwPsVeCGRyA,BIGTI2LYeSiD-KOK0MHrqg,HAS_WROTES
UdwmP5xAYKyy06Ddw2syAA,TkVIWNjiNtNuskv90RUfBQ,HAS_WROTES
J5HzqR_E403Nuur3PmlThQ,Ze2J41UOuPnd2N8CC6KvEQ,HAS_WROTES
CXbD3dR1G3qWFuXyuyGfZA,hNrsl-Kch90vZ55dVkh4fQ,HAS_WROTES
q-sXgQ1z2fMsM4Yvj9rTlQ,sZ76S9-LLhBjYdbGpV98ug,HAS_WROTES
vskIwCvUFsO7x7h7iAxyQg,OSsnBN6DAgXWDy5PYkqcrw,HAS_WROTES
Zrt1plZ0QatbNh7uVQ1URA,5P1_6hO803K-JBwKuIRTYg,HAS_WROTES
glO-c9FC0RaY2GyiamCQFA,-nPTVQ50rTmG_GPe9qMCzQ,HAS_WROTES
hL7P5o46JKPbDm9O6hw9Ng,AnDq2eZamveZuWDuKp_HLQ,HAS_WROTES
iCuIEWJCXSfrLlajvvmvZA,Y1vYcSMl1Kb6ECuO_VEBXw,HAS_WROTES
NqBYt9pw7kNoytFQ9ATS-w,sFpohccX7jmjM2T2mGBh4Q,HAS_WROTES
mvEqVzjEpxLL1bpNtjjyCA,21G0aD3KncuKR94PGDyUXw,HAS_WROTES
QStV_apY7klS1bzXsQNt0A,E90AR5lmlxpGTFiXKEwMwA,HAS_WROTES
0ba4_BO1KaBFefMlZwpBhA,5-xxVFmgq65uq6JPjeOXiw,HAS_WROTES
eA9lRFy6kAmirAaqLvQJLg,LiTAZMiVcQR5-FEHpYTwnA,HAS_WROTES
hyBoppjwLaEvD2LxYlb3Nw,Kn9GFOMAO9kC99kCXkn7PQ,HAS_WROTES
M4t4iuq_VtheOHSr0FNlUg,xUVTX56lzBQRQHuNhRFr9A,HAS_WROTES
_mFe7wHVUCOoZo9olcnKLg,O_sJiwxf3RsuUoOkMIHmMw,HAS_WROTES
qL0wKD69DDC2rKw5QJPhgg,a0KOXrb1sPMPw2KGYoN9WQ,HAS_WROTES
W0RpNR4xBS9PiKQVkNvxnw,NYGZYHr412mIoLU6gT-5pg,HAS_WROTES
3pabIQceENk9-C3W5AHaRw,xRuPAzbvAdpJOFh_8X-syQ,HAS_WROTES
wGihwyHDN41uCHjJydVkIg,CQUnApN808anJ2lBS0hLnA,HAS_WROTES
PEGoz2igWQ7HMqUtOziC5w,bcc4Ho3905KZcFQqID0C5Q,HAS_WROTES
FkjnwPw5iR8C2ovrC6aDNw,h1OX-IvCotVgnuxefNX_1Q,HAS_WROTES
C0v-m442WFyOW9iJnPuJsw,FG1ZOO4Z-EjT3NgvB0hwMg,HAS_WROTES
V1YgQAuxtj97UACFBg27Qg,wLh2cZR8gQ7SdzgeplHCsw,HAS_WROTES
ooEy2EgLd_2xBtm5AYEaIw,kGmQpZ6sdXsJ_bi2YFDcug,HAS_WROTES
dX0W0eq6YQdheN0_WzpfEg,PWH6fXvU83VtC-I2S9B7yw,HAS_WROTES
ot8bfsgUV4qvpf7MhLZfPQ,esF2j9aRknxkSgDSESulFQ,HAS_WROTES
0EfwvzWrNtpkbG8oiNKUJA,dfchBF4zbjQmlKJ_2notuw,HAS_WROTES
uApqsUBQPUlEOWA4VokfNw,5KzBWHoSVy2JlsBe6s9T0A,HAS_WROTES
Od2NIi1laH7Es4P-kDmjyA,1F6kjKK3P_s1fh7pkLZjfA,HAS_WROTES
pFjsPYUZEGB-6amo6fnAsg,6ja5ANTUxUVaMIn0p0SeZA,HAS_WROTES
-nrE7oE4K0FihYzvSrTG0A,lDnGOQv_v--rRnaBl6NTjw,HAS_WROTES
B67T8mK1V3gEPZX4w8njjg,wjj0tmcAXFTp8hVVOIjphg,HAS_WROTES
BXdJB2WLb0oPzTMAEIfsNQ,IEvgwpgl_uWVojtS14-rqg,HAS_WROTES
Q3MDOyTjrDmE72ZX3ZQPKA,sizsZJujjT_vzqHUNRW5Vg,HAS_WROTES
46yCQ6cnw_IcY4U4WcfEPw,J-pNJAds5Us-QTQhpAOlqA,HAS_WROTES
P1n1WG61-QM7gvnWJLc3fg,cqtJEFHRKsEKCpuq-KRHcw,HAS_WROTES
wOtU6wSzzE_pibrbKa-n6Q,xOsHh9Htfw-9Oin_UfPZBg,HAS_WROTES
lBKkeE_hy9vaJ22AVk5CRg,s8kIH3UbA06kSFsbpfGQHw,HAS_WROTES
kInwc1aGxJKQ1X6SkBtqPQ,c5wnMu4SKzjfS_Y_pfEivw,HAS_WROTES
glO-c9FC0RaY2GyiamCQFA,Z-BQU5KnyV6blu3BtIZOcg,HAS_WROTES
buwOY1HxYjcJgBST6Jbi1w,U02H6YQj5WPrHEXYThvE_w,HAS_WROTES
inYYlXYxMxM73EFtsGLGxQ,ooB26kuT3B1cI3Yuy-HJaQ,HAS_WROTES
PWHCGY1yocDqOq3VpRAiow,lVuZK_Qip4puzyQqPt4cvg,HAS_WROTES
NqBYt9pw7kNoytFQ9ATS-w,UmcJXnu_j-Z3j0qWUTp4nA,HAS_WROTES
iPOEoz2e3g4aq9j1zfqmrg,f1jDABSUdPaYqaW1FMgvQQ,HAS_WROTES
aSq2ao6VarFB5wBuscWZtQ,nFU1UuoEbDpIYVHW4yqWow,HAS_WROTES
0U2_ojJtKlpx9PvnSABmFQ,gBZ351yYhUCdV61FuG5VBw,HAS_WROTES
IanbSYB1XrWxTkhRp-LHEw,3Hl00EFjwRSFzHoShdhBSQ,HAS_WROTES
IHTPbh8_goUxk5lNF8_OPA,zLMEupvrwkqNO77XOvRCJw,HAS_WROTES
EOajY1L3ole3gLTCZ2xw1g,DGuiIYf-FRpUA9GO_6AJKw,HAS_WROTES
zM-puBPw88oPGjytU3fW5g,3LPZA75VEmC3_1zQB6t9zA,HAS_WROTES
