:START_ID(User),:END_ID(User),:TYPE
inCabX77SQWYxTSNQTncHA,XNcXFYK-QEKrKOuf8fQ5ug,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,IKBEigmPRqNcOXlJfo0c6w,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,ZDkgz9dbRuRbQaMB3d7ShQ,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,-FZBTkAZEXoP7CYvRV2ZwQ,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,I2xm1Zy9UZOWwaxPfnsksw,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,PK6txq7fd945nX86_dSw9Q,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,RypJov5pxe_ngrXasj35dg,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,Om8ZSsazTm2xNawyHlvf7A,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,_muhtS8ZFnV61s7Q4JXDwQ,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,cnA1ucA6KSZUUeosDQIJjg,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,SeWsQoYPbQuMAqfRNNS6Jg,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,PyTg7Np9pZZsaNdRqdiYIw,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,-RGgPpj05cxxcVVq28rIXg,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,dqucQwA-CHWhUczwqIxKKg,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,WrmUzCpfiwU7_kW5MEDqyA,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,Gl89V498xtdBau2eiZucgg,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,Ss1jK05f1cMGCKm1M6fENQ,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,G7spFaGpRBh9wrKiZSEW-w,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,xiT-b8Om_k9NfDtv6hIzRg,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,oEqB6qGiV2K3q8g2A8rfYA,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,rmQnwbXnCINO0LBEe0ir2A,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,Kc7IwXLrJVqAVMkX6pxWbA,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,qs4kM3kgCixzNBP_4sAhVg,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,oKFlp5Hwaq5Ex9kDzaXa2g,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,USZx-55MA2-lG2hBu6PWJA,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,310zgwPQRoe63E1pzzMVPA,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,fAJ4v8WKt7DYkC2dskayvQ,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,w3dRT20CwQSNJ6GLGbM4SA,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,vwO493zSzzY4xClSbeJUvw,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,tgeFUChlh7v8bZFVl2-hjQ,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,S6fWv-rPIbZudHNEuc9Mqw,IS_FRIEND_WITH
inCabX77SQWYxTSNQTncHA,rm92EiaA7h5lLbAK5dJKcw,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,DDBM1aIU5t9JfwjwQRk1Sg,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,EOajY1L3ole3gLTCZ2xw1g,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,pKLYOjYWsE22FlRXK4TISQ,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,IH0ToaZ8hJXO2pVieN7dpQ,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,Yd3ieW8UucZJb_JdYdI7CQ,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,GfI-d9mQePFA2PvhAd4WGQ,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,9XoJtbXr__7g75Da-gC4MQ,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,MCzlzlOw7IGbRAKVjJBPtg,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,4ubBKMNRphEtRWX4sZ4b1w,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,IMVZIi7x3d3NIQH1T5MN-Q,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,rm92EiaA7h5lLbAK5dJKcw,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,-G7Zkl1wIWBBmD0KRy_sCw,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,f_CPBJKFAML1XnHxUnf0hg,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,gWZETLPu_ihAtLOYtrm0mw,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,MZThrko62BW6_iB98BbMLw,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,cUB2WhICFuSe7DwXAIoo0g,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,fCvMnJU1Z-XhAjKg99wK3Q,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,MuQhiK9Z7xIymRRcxJMojQ,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,jofRlWezV7QJpCjBGRXnEg,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,_BcWyKQL16ndpBdggh2kNA,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,Qj3D2t1AeMIDGPbQtazguw,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,P0dzf4yZ9RXX8OxVgDKCug,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,NMOxipsnXc6olWdHYzXiYA,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,nxNO7_6U2Nu90v0IdnEhIg,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,6pbNMgTnSYrtPHDN07IXwA,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,kauJmG3ZiA-m5u0nPrjb4g,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,OY0lWSo1kw_B84JF89kAFQ,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,gv0coNUFY-fibRwP8IKqPA,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,AcAKnlb7Wl8hM5sNjIsbjg,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,_iHbovM6oCm3fTu8ZqTx5Q,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,ENZbh_u6v1vT_zTUW3vZGw,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,MEgTog8Eot2kupiPE_1pmA,IS_FRIEND_WITH
URPUZR0LWdIW7c9uMmJJEw,BmVwbsL8l0imz4slonyMaA,IS_FRIEND_WITH
nlXFOsndSLYxedMR63Q7ZQ,BT5puAdvgJLI543cRM-UIQ,IS_FRIEND_WITH
oQ7S1eaUyFCYEHhWdGa92A,RKULSOrIvvYpDmtuYXEXzA,IS_FRIEND_WITH
5vR8jsISPhPjIVoA8YW6Bw,PFpBu7zM4aSDjo60i72Kaw,IS_FRIEND_WITH
XeJyNl0XFyAxICOJgr8JSQ,vteFh5m0qKBKREwr61nCzQ,IS_FRIEND_WITH
5dK7rSjS9e3Mqd2nSWOxeg,dqucQwA-CHWhUczwqIxKKg,IS_FRIEND_WITH
5dK7rSjS9e3Mqd2nSWOxeg,US3v5o-U9SNfMouQUHK3rQ,IS_FRIEND_WITH
5dK7rSjS9e3Mqd2nSWOxeg,NGGd_11d2RXR8wTurenLgg,IS_FRIEND_WITH
5dK7rSjS9e3Mqd2nSWOxeg,BmVwbsL8l0imz4slonyMaA,IS_FRIEND_WITH
5dK7rSjS9e3Mqd2nSWOxeg,_BcWyKQL16ndpBdggh2kNA,IS_FRIEND_WITH
5dK7rSjS9e3Mqd2nSWOxeg,UiRx8jyS6H957ItwFsP2nQ,IS_FRIEND_WITH
5dK7rSjS9e3Mqd2nSWOxeg,Oi1qbcz2m2SnwUeztGYcnQ,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,WzhoLpHMXI59ETuQ2sRVeQ,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,abpyw_cz_IEytRDaO9auNg,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,GY8A91U8Hg1qLNHs0-3JTA,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,dqucQwA-CHWhUczwqIxKKg,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,1iMtOlXd7BRaCDejF1wZIA,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,-G7Zkl1wIWBBmD0KRy_sCw,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,3c3uj4KIExrxmbSLOkzLWg,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,ACwBMSJzgW6vOvV7vOrk8Q,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,gWZETLPu_ihAtLOYtrm0mw,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,BmVwbsL8l0imz4slonyMaA,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,61FNJUiDqXReViksOYiILQ,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,2jKzO_01d12oiu-2bOYcYg,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,34ynn8xEsuB7rcvgkc1NRg,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,135DbbQnr3BEkQbBzZ9T1A,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,kw3Mo3WqwFpl51_PPtHtUQ,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,G3N85_SVVGlhmfeFgtpXBA,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,YxyJGC5Q9zt2Ada1wavkRg,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,vNkhTRxSnpLUYi0zRSt30Q,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,IH0ToaZ8hJXO2pVieN7dpQ,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,EPeC4E1gzCS3kFlxdMr0fQ,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,ry7rkv7q-ZE7K0rWoTGyhw,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,UtU76515GYpQwz1dP0jhFQ,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,vFd8aBLg1kFcd0kCkoi-xw,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,6Mv-qMJyxSokCu8YFM1o0A,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,eWolUZ0AVYOXcRgr_1YR7A,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,6kJFLAHV-tNsBEZaRTqEWQ,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,Ss1jK05f1cMGCKm1M6fENQ,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,OLGQ7alK4VKl3YdQk6UF5g,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,Ds46sTg7ap0pI-NJlIjpzA,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,fAJ4v8WKt7DYkC2dskayvQ,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,GfI-d9mQePFA2PvhAd4WGQ,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,oR5az_eNCnfN7e49H3ONhg,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,b28NdulNRDYdtXWFl5_VCA,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,OhXNqWrRtNhFc-UQCjBmqA,IS_FRIEND_WITH
SaYctOj-v2LNNkD4EXtZUA,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
pVpZVCrg61s1yPrfQENYoQ,bgpeH1A75RPHR3kOyl6nGw,IS_FRIEND_WITH
pVpZVCrg61s1yPrfQENYoQ,0ORwam2PgfeA0GdWlilXgg,IS_FRIEND_WITH
pVpZVCrg61s1yPrfQENYoQ,iidye-g0v-81I0SslrwOPg,IS_FRIEND_WITH
pVpZVCrg61s1yPrfQENYoQ,SxF2ajou4lZrR27QCaJ_ug,IS_FRIEND_WITH
G46oXgURGTgbxU6NJemLJQ,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
6Yy4vdVpfmy19SigDdVZtA,_hPjqzQDiyw1-4U_IAETpg,IS_FRIEND_WITH
6Yy4vdVpfmy19SigDdVZtA,OLGQ7alK4VKl3YdQk6UF5g,IS_FRIEND_WITH
6Yy4vdVpfmy19SigDdVZtA,FlXBpK_YZxLo27jcMdII1w,IS_FRIEND_WITH
6Yy4vdVpfmy19SigDdVZtA,_BcWyKQL16ndpBdggh2kNA,IS_FRIEND_WITH
6Yy4vdVpfmy19SigDdVZtA,UJEjJgi1xpmLR4b3J8fn2Q,IS_FRIEND_WITH
6Yy4vdVpfmy19SigDdVZtA,Oi1qbcz2m2SnwUeztGYcnQ,IS_FRIEND_WITH
6Yy4vdVpfmy19SigDdVZtA,mHwAD8Pna7cVYxLqwMJ9jg,IS_FRIEND_WITH
6Yy4vdVpfmy19SigDdVZtA,cEH7PvK1gw3hwDBnOpn42A,IS_FRIEND_WITH
6Yy4vdVpfmy19SigDdVZtA,dqucQwA-CHWhUczwqIxKKg,IS_FRIEND_WITH
6Yy4vdVpfmy19SigDdVZtA,mMdwTz63trHVSV8BJNO3pQ,IS_FRIEND_WITH
0jG8jIMK_61QovBdCiA_2Q,ftPrNpy0ws5HSENmwMGC7g,IS_FRIEND_WITH
0jG8jIMK_61QovBdCiA_2Q,pDb21-rXH8Kp7o8VnhPXfw,IS_FRIEND_WITH
0jG8jIMK_61QovBdCiA_2Q,vvzJDHHTc4ECkkRbuDTZEQ,IS_FRIEND_WITH
0jG8jIMK_61QovBdCiA_2Q,ojyWQJtQ_ESVDvqL-69tLA,IS_FRIEND_WITH
4WHitFIWTTmj8gE--7GyoA,6Mv-qMJyxSokCu8YFM1o0A,IS_FRIEND_WITH
4WHitFIWTTmj8gE--7GyoA,zUk_Ww2q1At1QSyRbUjIGQ,IS_FRIEND_WITH
4WHitFIWTTmj8gE--7GyoA,BmVwbsL8l0imz4slonyMaA,IS_FRIEND_WITH
4WHitFIWTTmj8gE--7GyoA,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
4WHitFIWTTmj8gE--7GyoA,EOajY1L3ole3gLTCZ2xw1g,IS_FRIEND_WITH
4nBxbkpw2_X2rYb26rU23Q,GbmqsnQuX9OXPR2EdsojTQ,IS_FRIEND_WITH
1iMtOlXd7BRaCDejF1wZIA,SaYctOj-v2LNNkD4EXtZUA,IS_FRIEND_WITH
1iMtOlXd7BRaCDejF1wZIA,6pbNMgTnSYrtPHDN07IXwA,IS_FRIEND_WITH
1iMtOlXd7BRaCDejF1wZIA,T9aisv9FFuEbO9hSgi-efw,IS_FRIEND_WITH
1iMtOlXd7BRaCDejF1wZIA,RKULSOrIvvYpDmtuYXEXzA,IS_FRIEND_WITH
WXNi47QBnu0CkMBRsnKEqg,6pbNMgTnSYrtPHDN07IXwA,IS_FRIEND_WITH
WXNi47QBnu0CkMBRsnKEqg,dqucQwA-CHWhUczwqIxKKg,IS_FRIEND_WITH
WXNi47QBnu0CkMBRsnKEqg,K17847uudqPFPIjSPgxs2A,IS_FRIEND_WITH
WXNi47QBnu0CkMBRsnKEqg,508Y2A3yYQOyGaMDUYFXQQ,IS_FRIEND_WITH
WXNi47QBnu0CkMBRsnKEqg,Oi1qbcz2m2SnwUeztGYcnQ,IS_FRIEND_WITH
WXNi47QBnu0CkMBRsnKEqg,WuiEYopWZOWOuWQD87fVSw,IS_FRIEND_WITH
WXNi47QBnu0CkMBRsnKEqg,vU9_lZqJQIR8btUYw7fqxA,IS_FRIEND_WITH
WXNi47QBnu0CkMBRsnKEqg,B3wkelZcsk_QmIg17QSKMQ,IS_FRIEND_WITH
WXNi47QBnu0CkMBRsnKEqg,rjDuYaK41di3_CKioCHXLA,IS_FRIEND_WITH
5gT1R-EthZ3eGsrP8r79dg,QU9kL7dJtZ8yhwKlcZlyJA,IS_FRIEND_WITH
5gT1R-EthZ3eGsrP8r79dg,0efhiL1BfEuRKyQT8VXuLQ,IS_FRIEND_WITH
5gT1R-EthZ3eGsrP8r79dg,u0u4zBpKiwQWSRSjqlxjeA,IS_FRIEND_WITH
nmZh1hS948QbD7FunGi8eg,hP3Y6-m1aA_UZaa4X3T1cQ,IS_FRIEND_WITH
nmZh1hS948QbD7FunGi8eg,3c3uj4KIExrxmbSLOkzLWg,IS_FRIEND_WITH
8HGVC7440c5lkB0nl8Av9Q,u8WIVYVQxiAFJWLdjJNkIQ,IS_FRIEND_WITH
8HGVC7440c5lkB0nl8Av9Q,eisvzbgSDTEql43LAqfBmg,IS_FRIEND_WITH
8HGVC7440c5lkB0nl8Av9Q,W-jxlh7yj4LQ3ETkFK2_tQ,IS_FRIEND_WITH
8HGVC7440c5lkB0nl8Av9Q,RhctH2CY3WDimZHTBEibcw,IS_FRIEND_WITH
8HGVC7440c5lkB0nl8Av9Q,fAJ4v8WKt7DYkC2dskayvQ,IS_FRIEND_WITH
8HGVC7440c5lkB0nl8Av9Q,I8iITIOjYTNmPw9P2p-yLQ,IS_FRIEND_WITH
8HGVC7440c5lkB0nl8Av9Q,1fg-ErdkUiQBwK5hC6W1CA,IS_FRIEND_WITH
8HGVC7440c5lkB0nl8Av9Q,y1siHCLXIuQSGWkpFdihkQ,IS_FRIEND_WITH
jXdkqjvAo_4ftyoU-IvMUg,ubUMZFR1MQR8Ak5dlsZLqw,IS_FRIEND_WITH
jXdkqjvAo_4ftyoU-IvMUg,PJLzbA6p2brE-jJYJ0fl8w,IS_FRIEND_WITH
jXdkqjvAo_4ftyoU-IvMUg,Oi1qbcz2m2SnwUeztGYcnQ,IS_FRIEND_WITH
cJPNR1BWFNkheBLm8vxDyQ,X2lXRtdx-6ak0kl3BUH0Tw,IS_FRIEND_WITH
cJPNR1BWFNkheBLm8vxDyQ,zuEmnqLdbJ38Ivo2SnpQPw,IS_FRIEND_WITH
cJPNR1BWFNkheBLm8vxDyQ,CW8X1T0b8i1g_u6oY263Og,IS_FRIEND_WITH
P2oU8BQvcMvJCiwk6Nz84w,6I_DA3uqOox50rBvjrQ_-g,IS_FRIEND_WITH
xsZ_fxVP_jdNrIe--75hog,kTpsjDUhl9BlRl0FVuNreA,IS_FRIEND_WITH
fxlBKbzTZz2j2V6eKsKGpQ,G3-j6hMjbjdAoe2jDeQLEg,IS_FRIEND_WITH
fxlBKbzTZz2j2V6eKsKGpQ,QfGu_4qmO3LSNnl_d8n8CQ,IS_FRIEND_WITH
cNrcl3sOkPl1l9QXH2rn7g,rzzJW1KOovn9pKozHzmEzA,IS_FRIEND_WITH
cNrcl3sOkPl1l9QXH2rn7g,w1eWvmFO00V0z48MrUdVFQ,IS_FRIEND_WITH
cNrcl3sOkPl1l9QXH2rn7g,oknU9tuT6R16XlolOBnWHw,IS_FRIEND_WITH
cNrcl3sOkPl1l9QXH2rn7g,-NbeVN5tnwdyYAvdNkKMjw,IS_FRIEND_WITH
3szE_MSWRtZWdzbi8wueww,hwB9QTmjZRd48mbGPcnw8Q,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,dvuK9zT_UcEkldR6NxBtLQ,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,qZLI18iC75pDNgWKQKSnoA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,Pq_okYAHQMxr0pxo_A2KDw,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,uE5BMuBwmuEaQ33zvbhOxw,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,m8ahac9alR2EppUAAU6myQ,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,6bUqcFS82quOJ62UbY_wnw,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,wvr_AOEELJRmA1h3UCo6Hw,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,jOU73K85NeMzBsqwJtfu0A,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,IfNgjjHorQjIv5pAlS-3-w,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,gv0coNUFY-fibRwP8IKqPA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,RB1eNPEDYtrH_azM46IgUA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,5uX8cbY6bFiklyJ9Lgpt1g,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,SB0v_3xMDi1HIHF7PGF4Zw,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,vq0RhJrEaAFOjyrLyKnvDQ,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,522M-weF78TSm8yOi6MtBA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,MEgTog8Eot2kupiPE_1pmA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,tUW0AXg4C3H9TP5lyhoQuA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,GhuMzO3JVds90tweXV5t7A,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,eY2ZgvK7gmUS_kUQWZYk9Q,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,5DFAq-cfv88eZEW-6Nm89A,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,nQpgkgFfZSPZNtvA1jjRZg,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,UsZGD3uzMxwv0Klvs89fww,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,m1TPD7NBUBpYxPFVniucTQ,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,3ew6BEeK14K6x6Omt5gbig,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,rAgCPqxaQKgd7XQVhePBeA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,EOajY1L3ole3gLTCZ2xw1g,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,_LuS-6m-h5WOAoIy4MG98g,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,th4VGkow1_kCKrQPB6XZow,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,KuYOQa9gGKK9h1HfvRDAMA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,7b1BaT-jf7wNnM5pxE-7kg,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,YJ4zqGEskabyFk4g3GU7wg,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,pzV7A5XSTK6zSPAxeAmaLA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,ehR-kzNZUBUm_RJmnTZ94Q,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,NqBYt9pw7kNoytFQ9ATS-w,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,3ROiixF_gKAJxmgv3bTyiA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,g_YMbyZVQDnGnA9Xll4dJg,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,RKPkxOYQlM0BjhM-H6_vAw,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,mPYtfkGQepj4v1y3oN6F-Q,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,vFd8aBLg1kFcd0kCkoi-xw,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,OIl_ZSc0rDE8iphiAjS-xQ,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,93jl4pbbNCJFXFL6pyhmaQ,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,8EMU7d4pCkdqUnvlIW40CA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,98SgNZnOdjW3bzERdJm7Pg,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,MZThrko62BW6_iB98BbMLw,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,7-ahDxB3qUg6nf3tvfG5Nw,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,YftKeBGd7sZNNqQaC5JK2g,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,ZCVEZmTB_StK-UXA3WPVlQ,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,jiVr7O5xTFsUCQlS_HPEKQ,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,XJ3nsxb_fSDxW1FjKdpxuQ,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,omLHnp1T7C9tVLfITli0lg,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,vU9_lZqJQIR8btUYw7fqxA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,mBYLJ5a73DdQZP38ZYpjIw,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,B9iPTih0dmpZn6fRyZnLLg,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,us_egJTmllVdr8fie6LCYg,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,f1I3wxxzB_3aNoIrJ-IHRQ,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,eopmkPjbMQz9uh1hnZ8nhA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,H2uGBjLQH5s_bRRYMzEG9Q,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,0kPfZz9R1_0f7vYSXglF8Q,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,Hfrmk9SMTRr3st3-gp7Ssw,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,_sZ6KsJyDRvaTBRZY9Welg,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,kyVJXFsIf_JaHMy51rc67w,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,VRkv17cgz3qDw_6XbqwyIg,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,LR5KLo9TkFbuLTUnQXz0xA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,K1nldljTw3dufVZ_8XYFlw,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,BmVwbsL8l0imz4slonyMaA,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,qEQob9pzNanp9BZbCiUUwQ,IS_FRIEND_WITH
GfI-d9mQePFA2PvhAd4WGQ,nBMekK7p98Wqu3yu86nXuQ,IS_FRIEND_WITH
